x coordinate,y coordinate,z coordinate,Wifi ID,Wifi RSS,File name
6.0,78.0,3.0,2c:0b:e9:c6:e1:8b,-66,316725210444685.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:81,-67,316725210444685.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8f,-67,316725210444685.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8c,-67,316725210444685.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8a,-69,316725210444685.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8d,-69,316725210444685.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:40,-75,316725210444685.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:41,-75,316725210444685.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:42,-75,316725210444685.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:43,-75,316725210444685.csv
6.0,78.0,3.0,70:18:a7:11:00:a1,-76,316725210444685.csv
6.0,78.0,3.0,70:18:a7:11:00:a2,-76,316725210444685.csv
6.0,78.0,3.0,70:18:a7:11:00:a0,-76,316725210444685.csv
6.0,78.0,3.0,70:18:a7:11:00:a3,-76,316725210444685.csv
6.0,78.0,3.0,00:b6:70:94:cb:43,-79,316725210444685.csv
6.0,78.0,3.0,00:b6:70:94:cb:41,-79,316725210444685.csv
6.0,78.0,3.0,00:b6:70:94:cb:42,-79,316725210444685.csv
6.0,78.0,3.0,00:b6:70:94:cb:40,-80,316725210444685.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c5,-80,316725210444685.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c6,-80,316725210444685.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c4,-80,316725210444685.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c1,-80,316725210444685.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c2,-80,316725210444685.csv
6.0,78.0,3.0,2c:0b:e9:c6:94:25,-82,316725210444685.csv
6.0,78.0,3.0,2c:0b:e9:c6:94:21,-82,316725210444685.csv
6.0,78.0,3.0,c0:4a:00:f5:96:18,-85,316725210444685.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:01,-35,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:02,-37,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:06,-37,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:05,-37,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:04,-37,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0b,-38,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0c,-43,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0a,-44,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0f,-44,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0d,-44,316728194696857.csv
6.0,78.0,3.0,00:b6:70:65:ce:ed,-58,316728194696857.csv
6.0,78.0,3.0,00:b6:70:65:ce:ee,-58,316728194696857.csv
6.0,78.0,3.0,00:b6:70:65:ce:e3,-59,316728194696857.csv
6.0,78.0,3.0,00:b6:70:65:ce:e0,-59,316728194696857.csv
6.0,78.0,3.0,00:b6:70:65:ce:e1,-59,316728194696857.csv
6.0,78.0,3.0,00:b6:70:65:ce:e2,-59,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:22,-60,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2f,-61,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:26,-61,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:21,-61,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:25,-61,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:24,-61,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2a,-62,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2c,-62,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:81,-63,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2b,-63,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2d,-63,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:85,-64,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8a,-65,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8f,-65,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8b,-65,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8c,-65,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8d,-65,316728194696857.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:40,-76,316728194696857.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:41,-76,316728194696857.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:42,-76,316728194696857.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:43,-76,316728194696857.csv
6.0,78.0,3.0,00:b6:70:94:cb:43,-79,316728194696857.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c2,-79,316728194696857.csv
6.0,78.0,3.0,70:18:a7:11:00:a2,-79,316728194696857.csv
6.0,78.0,3.0,00:b6:70:94:cb:40,-80,316728194696857.csv
6.0,78.0,3.0,00:b6:70:94:cb:41,-80,316728194696857.csv
6.0,78.0,3.0,00:b6:70:94:cb:42,-80,316728194696857.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c6,-80,316728194696857.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c4,-80,316728194696857.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c1,-80,316728194696857.csv
6.0,78.0,3.0,70:18:a7:11:00:a1,-80,316728194696857.csv
6.0,78.0,3.0,70:18:a7:11:00:a0,-80,316728194696857.csv
6.0,78.0,3.0,70:18:a7:11:00:a3,-80,316728194696857.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c5,-81,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c6:94:24,-82,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c6:94:25,-83,316728194696857.csv
6.0,78.0,3.0,c0:4a:00:f5:96:18,-84,316728194696857.csv
6.0,78.0,3.0,34:f8:e7:c3:be:61,-85,316728194696857.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:02,-35,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:04,-35,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:01,-37,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:06,-37,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:05,-37,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0b,-39,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0f,-41,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0a,-42,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0d,-42,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0c,-42,316731169476841.csv
6.0,78.0,3.0,00:b6:70:65:ce:ed,-58,316731169476841.csv
6.0,78.0,3.0,00:b6:70:65:ce:ee,-58,316731169476841.csv
6.0,78.0,3.0,00:b6:70:65:ce:e3,-59,316731169476841.csv
6.0,78.0,3.0,00:b6:70:65:ce:e0,-59,316731169476841.csv
6.0,78.0,3.0,00:b6:70:65:ce:e1,-59,316731169476841.csv
6.0,78.0,3.0,00:b6:70:65:ce:e2,-59,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:25,-60,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2f,-62,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:21,-62,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2a,-62,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2c,-62,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:85,-63,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2b,-63,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2d,-63,316731169476841.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:41,-76,316731169476841.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:40,-77,316731169476841.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:42,-77,316731169476841.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:43,-77,316731169476841.csv
6.0,78.0,3.0,00:b6:70:94:cb:40,-79,316731169476841.csv
6.0,78.0,3.0,00:b6:70:94:cb:42,-79,316731169476841.csv
6.0,78.0,3.0,70:18:a7:11:00:a1,-79,316731169476841.csv
6.0,78.0,3.0,70:18:a7:11:00:a2,-79,316731169476841.csv
6.0,78.0,3.0,70:18:a7:11:00:a0,-79,316731169476841.csv
6.0,78.0,3.0,00:b6:70:94:cb:43,-80,316731169476841.csv
6.0,78.0,3.0,00:b6:70:94:cb:41,-80,316731169476841.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c4,-80,316731169476841.csv
6.0,78.0,3.0,70:18:a7:11:00:a3,-80,316731169476841.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c5,-81,316731169476841.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c6,-81,316731169476841.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c1,-81,316731169476841.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c2,-81,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c6:94:24,-82,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c6:94:26,-82,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c6:94:25,-82,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c6:94:22,-82,316731169476841.csv
6.0,78.0,3.0,c0:4a:00:f5:96:18,-84,316731169476841.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:02,-36,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:01,-36,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:06,-36,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:05,-36,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:04,-36,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0b,-40,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0a,-43,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0f,-43,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0d,-43,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0c,-43,316734117249114.csv
6.0,78.0,3.0,00:b6:70:65:ce:ed,-58,316734117249114.csv
6.0,78.0,3.0,00:b6:70:65:ce:ee,-58,316734117249114.csv
6.0,78.0,3.0,00:b6:70:65:ce:e3,-59,316734117249114.csv
6.0,78.0,3.0,00:b6:70:65:ce:e0,-59,316734117249114.csv
6.0,78.0,3.0,00:b6:70:65:ce:e1,-59,316734117249114.csv
6.0,78.0,3.0,00:b6:70:65:ce:e2,-59,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:21,-60,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:25,-61,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2f,-63,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:29,-63,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2a,-63,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2c,-63,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2d,-63,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:85,-64,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2b,-64,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:81,-65,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8a,-65,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8d,-65,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8f,-66,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8b,-66,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8c,-66,316734117249114.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:41,-77,316734117249114.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:40,-78,316734117249114.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:42,-78,316734117249114.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:43,-78,316734117249114.csv
6.0,78.0,3.0,00:b6:70:94:cb:41,-79,316734117249114.csv
6.0,78.0,3.0,00:b6:70:94:cb:43,-80,316734117249114.csv
6.0,78.0,3.0,00:b6:70:94:cb:40,-80,316734117249114.csv
6.0,78.0,3.0,00:b6:70:94:cb:42,-80,316734117249114.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c5,-81,316734117249114.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c6,-81,316734117249114.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c4,-81,316734117249114.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c1,-81,316734117249114.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c2,-81,316734117249114.csv
6.0,78.0,3.0,70:18:a7:11:00:a1,-81,316734117249114.csv
6.0,78.0,3.0,70:18:a7:11:00:a2,-81,316734117249114.csv
6.0,78.0,3.0,70:18:a7:11:00:a0,-81,316734117249114.csv
6.0,78.0,3.0,70:18:a7:11:00:a3,-81,316734117249114.csv
6.0,78.0,3.0,c0:4a:00:f5:96:18,-84,316734117249114.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:05,-36,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:04,-36,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:02,-37,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:01,-37,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:06,-37,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0b,-42,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0a,-42,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0f,-42,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0d,-42,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c2:da:0c,-42,316737205655671.csv
6.0,78.0,3.0,00:b6:70:65:ce:ed,-58,316737205655671.csv
6.0,78.0,3.0,00:b6:70:65:ce:ee,-58,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:26,-59,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:21,-59,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:22,-59,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:25,-59,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:24,-59,316737205655671.csv
6.0,78.0,3.0,00:b6:70:65:ce:e0,-60,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2a,-62,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2c,-63,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2b,-63,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2d,-63,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c7:2a:2f,-64,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:81,-65,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:85,-65,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8f,-65,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8d,-66,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:89,-67,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8a,-67,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8b,-67,316737205655671.csv
6.0,78.0,3.0,2c:0b:e9:c6:e1:8c,-67,316737205655671.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:40,-76,316737205655671.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:41,-76,316737205655671.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:42,-76,316737205655671.csv
6.0,78.0,3.0,34:f8:e7:bf:d1:43,-76,316737205655671.csv
6.0,78.0,3.0,00:b6:70:94:cb:40,-79,316737205655671.csv
6.0,78.0,3.0,00:b6:70:94:cb:42,-79,316737205655671.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c2,-79,316737205655671.csv
6.0,78.0,3.0,00:b6:70:94:cb:43,-80,316737205655671.csv
6.0,78.0,3.0,00:b6:70:94:cb:41,-80,316737205655671.csv
6.0,78.0,3.0,d4:2c:44:d8:d9:c5,-80,316737205655671.csv
6.0,78.0,3.0,c0:4a:00:f5:96:18,-85,316737205655671.csv
7.0,82.0,3.0,00:b6:70:65:ce:ed,-41,316757737255842.csv
7.0,82.0,3.0,00:b6:70:65:ce:ee,-41,316757737255842.csv
7.0,82.0,3.0,00:b6:70:65:ce:e0,-47,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0b,-65,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0c,-65,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:02,-66,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:05,-66,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0f,-66,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:40,-66,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:41,-66,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:42,-66,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:43,-66,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:01,-67,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:06,-67,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:04,-67,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:c3:be:61,-67,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:c3:be:63,-68,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:c3:be:62,-68,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:c3:be:60,-68,316757737255842.csv
7.0,82.0,3.0,00:b6:70:94:cb:43,-69,316757737255842.csv
7.0,82.0,3.0,00:b6:70:94:cb:40,-69,316757737255842.csv
7.0,82.0,3.0,00:b6:70:94:cb:41,-69,316757737255842.csv
7.0,82.0,3.0,00:b6:70:94:cb:42,-69,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0a,-70,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0d,-70,316757737255842.csv
7.0,82.0,3.0,70:18:a7:11:00:a1,-72,316757737255842.csv
7.0,82.0,3.0,70:18:a7:11:00:a2,-72,316757737255842.csv
7.0,82.0,3.0,70:18:a7:11:00:a0,-72,316757737255842.csv
7.0,82.0,3.0,70:18:a7:11:00:a3,-72,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:c3:be:6e,-76,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:c3:be:6d,-77,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:c3:be:6c,-77,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:26,-80,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:21,-80,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:22,-80,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:25,-80,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:24,-80,316757737255842.csv
7.0,82.0,3.0,c0:4a:00:f5:96:18,-80,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c6:e1:81,-81,316757737255842.csv
7.0,82.0,3.0,2c:0b:e9:c6:e1:85,-81,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:4d,-82,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:4e,-82,316757737255842.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:4c,-82,316757737255842.csv
7.0,82.0,3.0,00:b6:70:65:ce:ed,-42,316761033081483.csv
7.0,82.0,3.0,00:b6:70:65:ce:ee,-42,316761033081483.csv
7.0,82.0,3.0,00:b6:70:65:ce:e0,-48,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:02,-61,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:01,-61,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:06,-61,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:05,-61,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:04,-61,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0b,-63,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:c3:be:63,-63,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:c3:be:61,-63,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:c3:be:60,-64,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0f,-66,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0d,-66,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0c,-66,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:c3:be:62,-66,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0a,-67,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:41,-67,316761033081483.csv
7.0,82.0,3.0,00:b6:70:94:cb:43,-68,316761033081483.csv
7.0,82.0,3.0,00:b6:70:94:cb:40,-68,316761033081483.csv
7.0,82.0,3.0,00:b6:70:94:cb:42,-68,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:40,-68,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:42,-68,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:43,-68,316761033081483.csv
7.0,82.0,3.0,00:b6:70:94:cb:41,-69,316761033081483.csv
7.0,82.0,3.0,70:18:a7:11:00:a1,-76,316761033081483.csv
7.0,82.0,3.0,70:18:a7:11:00:a2,-76,316761033081483.csv
7.0,82.0,3.0,70:18:a7:11:00:a0,-76,316761033081483.csv
7.0,82.0,3.0,70:18:a7:11:00:a3,-76,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:4e,-77,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c6:e1:85,-78,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c6:e1:81,-79,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:4d,-81,316761033081483.csv
7.0,82.0,3.0,00:77:8d:19:18:a2,-82,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:c3:be:6e,-82,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:c3:be:6d,-83,316761033081483.csv
7.0,82.0,3.0,34:f8:e7:c3:be:6c,-83,316761033081483.csv
7.0,82.0,3.0,c0:4a:00:f5:96:18,-83,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:22,-85,316761033081483.csv
7.0,82.0,3.0,00:77:8d:19:18:a4,-85,316761033081483.csv
7.0,82.0,3.0,00:b6:70:94:cb:4e,-88,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:2f,-89,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:2a,-90,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:2c,-90,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:2b,-91,316761033081483.csv
7.0,82.0,3.0,2c:0b:e9:c7:2a:2d,-91,316761033081483.csv
7.0,82.0,3.0,00:b6:70:65:ce:ee,-41,316764074007463.csv
7.0,82.0,3.0,00:b6:70:65:ce:ed,-42,316764074007463.csv
7.0,82.0,3.0,00:b6:70:65:ce:e0,-45,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:02,-55,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:01,-55,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:06,-55,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:05,-55,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:04,-55,316764074007463.csv
7.0,82.0,3.0,34:f8:e7:c3:be:62,-62,316764074007463.csv
7.0,82.0,3.0,34:f8:e7:c3:be:60,-62,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0b,-64,316764074007463.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:41,-67,316764074007463.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:42,-67,316764074007463.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:43,-67,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0a,-68,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0d,-68,316764074007463.csv
7.0,82.0,3.0,00:b6:70:94:cb:43,-68,316764074007463.csv
7.0,82.0,3.0,00:b6:70:94:cb:40,-68,316764074007463.csv
7.0,82.0,3.0,00:b6:70:94:cb:41,-68,316764074007463.csv
7.0,82.0,3.0,00:b6:70:94:cb:42,-68,316764074007463.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:40,-68,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0f,-69,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:0c,-69,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c6:e1:81,-73,316764074007463.csv
7.0,82.0,3.0,2c:0b:e9:c6:e1:85,-74,316764074007463.csv
7.0,82.0,3.0,70:18:a7:11:00:a1,-75,316764074007463.csv
7.0,82.0,3.0,70:18:a7:11:00:a2,-75,316764074007463.csv
7.0,82.0,3.0,70:18:a7:11:00:a0,-75,316764074007463.csv
7.0,82.0,3.0,70:18:a7:11:00:a3,-75,316764074007463.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:4c,-80,316764074007463.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:4e,-81,316764074007463.csv
7.0,82.0,3.0,34:f8:e7:bf:d1:4d,-82,316764074007463.csv
7.0,82.0,3.0,c0:4a:00:f5:96:18,-83,316764074007463.csv
7.0,82.0,3.0,00:b6:70:94:cb:4c,-87,316764074007463.csv
7.0,82.0,3.0,00:b6:70:65:ce:ee,-36,316767007836869.csv
7.0,82.0,3.0,00:b6:70:65:ce:ed,-40,316767007836869.csv
7.0,82.0,3.0,00:b6:70:65:ce:e0,-53,316767007836869.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:02,-55,316767007836869.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:06,-55,316767007836869.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:05,-55,316767007836869.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:04,-55,316767007836869.csv
7.0,82.0,3.0,2c:0b:e9:c2:da:01,-56,316767007836869.csv
